Product,????????,????????????,????????????,First Quantity,????????????,Second Quantity,????????????,Value
29032200,????????,502,????,16085913,????,0,?,"9,725,107"
29032300,????????????????????,502,????,4067601,????,0,?,"1,473,942"
29032910,3-??-1-??????????????,502,????,0,????,0,?,46
29032990,????????????????????????????,502,????,9832,????,0,?,"1,426,461"
29033990,??????????????????????????????????,502,????,467163,????,0,?,"25,665,409"
29037600,??????????????????????????????????????,502,????,14,????,0,?,"1,197"
29037720,??????????????????????????????????????????,502,????,0,????,0,?,52
29037800,????????????????????????????????????????????????????,502,????,3427,????,0,?,"4,777,863"
29037990,????????????????????????????????????????????????,502,????,84567,????,0,?,"1,092,218"
29038100,"1,2,3,4,5,6-????????????????????ISO????,??????????ISO,INN??",502,????,0,????,0,?,431
29038900,??????????????????????????????????????,502,????,4545,????,0,?,"385,159"
29039110,????????,502,????,10,????,0,?,196
29039190,??????????????,502,????,18,????,0,?,"1,363"
29039920,"3,4-????????????",502,????,0,????,0,?,201
29039930,4-(4'-????????)-1-(4'-????????)-2-????,502,????,0,????,0,?,137
29039990,??????????????????,502,????,4464307,????,0,?,"26,342,836"
29041000,????????????????????????????,502,????,1242483,????,0,?,"2,668,733"
29042010,??????,502,????,0,????,0,?,295
29042020,????????,502,????,0,????,0,?,167
29042090,????????????????????????????,502,????,5096228,????,0,?,"3,970,602"
29049900,????????????????????????????????,502,????,42806,????,0,?,"4,029,956"
29051100,????,502,????,3039393,????,0,?,"1,075,106"
29051210,????,502,????,21038525,????,0,?,"18,860,481"
29051220,??????,502,????,98067,????,0,?,"632,816"
29051300,??????,502,????,23150211,????,0,?,"14,481,195"
29051410,??????,502,????,2308864,????,0,?,"1,288,822"
29051430,??????,502,????,935269,????,0,?,"288,581"
29051610,??????,502,????,6470,????,0,?,"30,698"
29051690,??????????????????,502,????,951510,????,0,?,"779,766"
29051700,??????????????????????,502,????,2151,????,0,?,"53,344"
29051990,????????????????,502,????,1448912,????,0,?,"3,575,410"
29052210,"????????????????3,7-??????-2,6-??????-1-????",502,????,54652,????,0,?,"841,185"
29052220,"????????3,7-??????-6-????-1-????",502,????,8737,????,0,?,"126,077"
29052230,??????,502,????,97540,????,0,?,"698,492"
29052290,??????????????,502,????,787,????,0,?,"48,404"
29052900,????????????????,502,????,2012,????,0,?,"944,050"
29053100,"1,2-??????",502,????,737637271,????,0,?,"324,016,743"
29053200,??????,502,????,17072780,????,0,?,"14,702,234"
29053990,????????????,502,????,18379347,????,0,?,"33,835,291"
29054100,"2-????-2??????????????-1,3-??????????????????????",502,????,207,????,0,?,909
29054200,????????,502,????,451,????,0,?,"4,977"
29054300,????????,502,????,8302,????,0,?,"298,987"
29054400,??????,502,????,366938,????,0,?,"1,589,382"
29054500,??????????????,502,????,11039,????,0,?,"120,242"
29054910,??????,502,????,172,????,0,?,"9,938"
29054990,??????????,502,????,440487,????,0,?,"1,424,147"
29055900,????????????????????????????????????????,502,????,119723,????,0,?,"1,784,541"
29061100,??????,502,????,63416,????,0,?,"428,783"
29061200,????????????????????????????????,502,????,1460,????,0,?,"78,291"
29061310,????,502,????,277,????,0,?,"291,145"
29061320,????,502,????,145,????,0,?,"19,618"
29061910,??????,502,????,49462,????,0,?,"543,858"
29061990,????????????????????????????,502,????,155488,????,0,?,"766,680"
29062100,????,502,????,25911,????,0,?,"521,702"
29062910,2-????????,502,????,122,????,0,?,"10,622"
29062990,??????????,502,????,14618,????,0,?,"275,928"
29071110,????,502,????,17237549,????,0,?,"9,186,609"
29071190,??????,502,????,136,????,0,?,"11,924"
29071211,??????,502,????,1338892,????,0,?,"6,594,068"
29071212,??????,502,????,3,????,0,?,"1,226"
29071219,????????,502,????,39938,????,0,?,"140,199"
29071310,??????,502,????,388409,????,0,?,"412,978"
29071390,"????????????????????,????????????????",502,????,4,????,0,?,372
29071510,??-??????2-??????,502,????,0,????,0,?,389
29071590,????????????????,502,????,47,????,0,?,"11,598"
29071910,??????????????????????,502,????,8184,????,0,?,"34,373"
29071990,????????????,502,????,10781494,????,0,?,"16,436,798"
29072100,????????,502,????,7,????,0,?,"3,446"
29072210,????????,502,????,3791650,????,0,?,"19,049,448"
29072290,??????????,502,????,19250,????,0,?,"174,096"
29072300,"4,4??-????????????????????A,????????????????????",502,????,468644,????,0,?,"546,258"
29072910,????????,502,????,1811002,????,0,?,"3,008,803"
29072990,??????????????????,502,????,1619414,????,0,?,"9,879,638"
29081910,????????,502,????,0,????,0,?,636
29081990,????????????????????????????????????????,502,????,3340655,????,0,?,"11,594,608"
29089910,????????????????????,502,????,3,????,0,?,"3,856"
29089990,????????????????????????????????????????,502,????,53,????,0,?,"14,530"
29091100,????,502,????,1037,????,0,?,"5,757"
29091910,????,502,????,0,????,0,?,8
29091990,??????????????????????????????????????,502,????,16034078,????,0,?,"25,532,910"
29092000,????????????????????????????????????????,502,????,72,????,0,?,"7,380"
29093020,"4-(4-????????????-4'-??????-1,1'-??????????????????????",502,????,0,????,0,?,352
29093090,????????????????????????????????????????????,502,????,705624,????,0,?,"3,801,027"
29094100,"2,2-????????????????????",502,????,27512436,????,0,?,"10,517,068"
29094300,??????????????????????,502,????,3745439,????,0,?,"1,989,553"
29094400,????????????????????????????,502,????,17417534,????,0,?,"19,003,406"
29094910,????????????,502,????,0,????,0,?,"1,027"
29094990,??????????????????????????????????????,502,????,15184478,????,0,?,"20,949,859"
29095000,????????????????????????????????????????,502,????,81651,????,0,?,"448,674"
29096000,????????????????????????????????????????,502,????,6044124,????,0,?,"13,785,796"
29102000,????????????????????????,502,????,93830048,????,0,?,"102,432,019"
29109000,????????????????????????????????????????????????????????????????????????????,502,????,56564,????,0,?,"7,110,570"
29110000,????????????????????????????????????????,502,????,706,????,0,?,"21,343"
29121100,????,502,????,392,????,0,?,"71,231"
29121200,????,502,????,21,????,0,?,"23,138"
29121900,????????????????????????????,502,????,1350722,????,0,?,"6,641,763"
29122100,??????,502,????,11195,????,0,?,"77,451"
29122910,????????????????-??-????-????????????,502,????,1739,????,0,?,"7,533"
29122990,??????????????????????????,502,????,543639,????,0,?,"2,797,718"
29124100,????????3-??????-4-????????????,502,????,1504,????,0,?,"26,963"
29124200,????????????3-??????-4-????????????,502,????,152070,????,0,?,"2,390,928"
29124910,????,502,????,101,????,0,?,"1,819"
29124990,??????????????????????????????????,502,????,5527,????,0,?,"252,767"
29125000,??????,502,????,255,????,0,?,"11,370"
29126000,????????,502,????,2384038,????,0,?,"1,984,230"
29130000,2912????????????????????????????????????,502,????,0,????,0,?,"14,321"
29141100,????,502,????,22830,????,0,?,"148,839"
29141200,????????????????????????,502,????,7913,????,0,?,"95,166"
29141300,4-????-2-??????????????????????????,502,????,1405335,????,0,?,"1,340,216"
29141900,????????????????????????????,502,????,3548393,????,0,?,"15,197,744"
29142200,??????????????????,502,????,410,????,0,?,"5,961"
29142300,??????????????????,502,????,364,????,0,?,"41,324"
29142910,????,502,????,12,????,0,?,"1,128"
29142990,??????????????????????????????????????????????,502,????,1555627,????,0,?,"3,617,792"
29143910,??????,502,????,0,????,0,?,437
29143990,????????????????????????????,502,????,6253,????,0,?,"95,485"
29144000,??????????,502,????,1951,????,0,?,"62,640"
29145011,????????,502,????,165,????,0,?,"49,765"
29145019,????????,502,????,7,????,0,?,"16,359"
29145020,2-????-4-??????????????,502,????,15,????,0,?,"2,320"
29145090,????????????????????????,502,????,689612,????,0,?,"6,032,251"
29146100,????,502,????,73,????,0,?,"2,452"
29146200,????Q10??????????INN????,502,????,6397,????,0,?,"910,604"
29146900,????????,502,????,44,????,0,?,"17,655"
29147900,??????????????????????????????????????????,502,????,10468,????,0,?,"288,189"
29151100,????,502,????,316,????,0,?,"106,173"
29151200,??????,502,????,10077,????,0,?,"74,660"
29151300,??????,502,????,433,????,0,?,"54,567"
29152119,??????????,502,????,26890,????,0,?,"154,971"
29152190,??????????????????,502,????,3675,????,0,?,"12,995"
29152400,??????,502,????,3058681,????,0,?,"1,713,160"
29152910,??????,502,????,5481,????,0,?,"122,213"
29152990,??????????,502,????,58640,????,0,?,"591,454"
29153100,????????,502,????,8297,????,0,?,"83,552"
29153200,??????????,502,????,4,????,0,?,577
29153300,??????????????,502,????,19408,????,0,?,"231,479"
29153900,????????????,502,????,4640255,????,0,?,"6,605,861"
29154000,????????????????????????????????????????,502,????,15,????,0,?,"7,419"
29155010,????,502,????,35155574,????,0,?,"26,003,845"
29155090,??????????,502,????,5831,????,0,?,"38,715"
29156000,????????????????????,502,????,12577912,????,0,?,"15,653,366"
29157010,??????,502,????,721,????,0,?,"14,526"
29157090,??????????????????????????????,502,????,149626,????,0,?,"1,655,906"
29159000,????????????????????????????????,502,????,8644587,????,0,?,"19,406,601"
29161100,????????????,502,????,1394,????,0,?,"52,902"
29161220,??????????,502,????,558501,????,0,?,"751,914"
29161230,??????????,502,????,95209,????,0,?,"281,521"
29161240,????????????,502,????,0,????,0,?,1
29161290,????????????,502,????,230012,????,0,?,"3,834,605"
29161300,????????????????,502,????,14425,????,0,?,"837,060"
29161400,????????????,502,????,826710,????,0,?,"4,227,219"
29161500,??????????????????????????????,502,????,32988,????,0,?,"863,179"
29161900,??????????????????????????????????,502,????,4233,????,0,?,"771,078"
29162010,??????????DV????????,502,????,0,????,0,?,"2,541"
29162090,"????????????,????????????????????????",502,????,51,????,0,?,"14,339"
29163100,????????????????,502,????,124278,????,0,?,"887,581"
29163200,??????????????????????,502,????,1187,????,0,?,"50,880"
29163400,????????????,502,????,0,????,0,?,793
29163910,????????????,502,????,0,????,0,?,421
29163920,??????,502,????,167,????,0,?,"10,065"
29163930,2-(3-??-4-????????)-2-????????,502,????,0,????,0,?,120
29163990,??????????????????????????????????????,502,????,1298,????,0,?,"194,007"
29171110,????,502,????,2353,????,0,?,"32,187"
29171190,??????????????,502,????,275878,????,0,?,"1,531,591"
29171200,????????????????,502,????,479702,????,0,?,"2,105,545"
29171310,????????????????,502,????,2617,????,0,?,"80,577"
29171390,????????????????,502,????,325236,????,0,?,"1,837,457"
29171400,??????,502,????,1,????,0,?,657
29171900,????????????????????????????????????,502,????,795973,????,0,?,"4,056,379"
29172010,????????,502,????,32155,????,0,?,"136,984"
29172090,"????????????,????????????????????????",502,????,1044751,????,0,?,"3,326,692"
29173200,????????????????,502,????,31669,????,0,?,"158,826"
29173300,??????????????????????????????????,502,????,56700,????,0,?,"299,731"
29173410,????????????????,502,????,24,????,0,?,834
29173490,????????????????,502,????,387086,????,0,?,"2,123,801"
29173500,????????????,502,????,1976,????,0,?,"170,163"
29173611,????????????,502,????,4,????,0,?,391
29173619,??????????????,502,????,13,????,0,?,"6,240"
29173690,????????????,502,????,171364,????,0,?,"351,314"
29173700,????????????????,502,????,0,????,0,?,188
29173910,??????????,502,????,817,????,0,?,"5,039"
29173990,????????????????????????????????????,502,????,5822885,????,0,?,"7,826,589"
29181100,??????????????,502,????,184403,????,0,?,"1,105,619"
29181200,??????,502,????,2029,????,0,?,"26,043"
29181300,??????????????????,502,????,49,????,0,?,"5,918"
29181400,??????,502,????,2243,????,0,?,"80,336"
29181500,??????????????????,502,????,99010,????,0,?,"1,260,200"
29181600,????????????????,502,????,17215,????,0,?,"99,179"
29181900,????????????????????????????????????????????????????????????????????????????????????,502,????,707121,????,0,?,"3,382,749"
29182110,????????????????,502,????,244,????,0,?,"13,832"
29182190,????????????,502,????,4,????,0,?,"1,539"
29182210,????????????????????????,502,????,143,????,0,?,"3,515"
29182290,??????????????????,502,????,737,????,0,?,"28,431"
29182300,????????????????????,502,????,19610,????,0,?,"323,552"
29182900,??????????????????????????,502,????,1518962,????,0,?,"4,644,295"
29183000,??????????????????????????????,502,????,2369377,????,0,?,"5,822,472"
29189900,????????????????????????????????????????,502,????,111919,????,0,?,"874,680"
29199000,????????????????????????????????????????,502,????,148118,????,0,?,"2,000,348"
29201100,??????????????????,502,????,0,????,0,?,424
29201900,????????????????????????????????????????,502,????,0,????,0,?,"9,944"
29202300,????????????,502,????,19,????,0,?,"12,034"
29202910,????????????,502,????,1038780,????,0,?,"5,077,411"
29202990,"????????????,??????????????????????????????????????????????????",502,????,28852,????,0,?,"1,219,930"
29209000,????????????????????(????????????????)??????????????????????????????????????????????,502,????,1888086,????,0,?,"8,197,794"
29211100,??????????????????????????,502,????,81,????,0,?,"38,715"
29211990,????????????????????????????????????,502,????,655222,????,0,?,"4,887,361"
29212110,??????,502,????,3872923,????,0,?,"3,995,499"
29212190,????????,502,????,14403,????,0,?,"174,966"
29212290,????????????????????????,502,????,43896536,????,0,?,"103,780,168"
29212900,??????????????????????????????????,502,????,11229554,????,0,?,"20,961,191"
29213000,????????????????????????????????????????,502,????,1629495,????,0,?,"6,251,846"
29214190,??????,502,????,0,????,0,?,228
29214200,????????????????,502,????,11308,????,0,?,"264,042"
29214300,????????????????????????????,502,????,15179,????,0,?,"150,882"
29214400,????????????????????????????,502,????,921,????,0,?,"11,062"
29214500,1-??????2-??????????????????????????,502,????,551,????,0,?,"35,099"
29214600,????????????????????????????????,502,????,0,????,0,?,"2,752"
29214910,????????????,502,????,0,????,0,?,65
29214920,??????????,502,????,64,????,0,?,"7,554"
29214940,"2,6-??????????",502,????,0,????,0,?,"1,120"
29214990,????????????????????????????????????,502,????,403057,????,0,?,"2,843,702"
29215110,????????,502,????,713443,????,0,?,"868,632"
29215190,??-????-??????????????????????????????,502,????,432227,????,0,?,"1,983,400"
29215900,??????????????????????????????????,502,????,269984,????,0,?,"1,783,188"
29221100,??????????????,502,????,655556,????,0,?,"596,243"
29221200,??????????????,502,????,1354584,????,0,?,"1,153,747"
29221400,??????????INN????????,502,????,0,????,0,?,"2,570"
29221700,??????????????????????????,502,????,5040,????,0,?,"19,794"
29221910,????????,502,????,612,????,0,?,"8,292"
29221921,????????????????????????,502,????,3037253,????,0,?,"3,867,667"
29221922,????????????????????????,502,????,177901,????,0,?,"592,063"
29221950,??????,502,????,0,????,0,?,269
29221990,??????????????????????????????????,502,????,6947881,????,0,?,"37,345,132"
29222100,????????????????????,502,????,0,????,0,?,"3,866"
29222910,??????????????????????????????????,502,????,0,????,0,?,301
29222990,??????????????????????????????????????,502,????,3273,????,0,?,"173,079"
29223100,????????????????????????????????????????,502,????,0,????,0,?,"14,879"
29223910,4-????????????,502,????,0,????,0,?,151
29223920,??????????????,502,????,0,????,0,?,"1,466"
29223990,??????????????????????????????????????,502,????,4,????,0,?,"29,439"
29224110,??????,502,????,0,????,0,?,"2,625"
29224190,????????????,502,????,66910,????,0,?,"179,157"
29224210,??????,502,????,26,????,0,?,"3,583"
29224220,????????,502,????,95,????,0,?,"7,245"
29224290,????????????,502,????,4,????,0,?,462
29224390,????????????????????????,502,????,2986,????,0,?,"34,881"
29224911,????????,502,????,2,????,0,?,"1,073"
29224919,????????????,502,????,245579,????,0,?,"4,373,129"
29224991,????????,502,????,6,????,0,?,"28,540"
29224999,????????????????,502,????,1340698,????,0,?,"3,030,391"
29225010,????????????????????????,502,????,3,????,0,?,266
29225090,????????????????????????????????????????????,502,????,376394,????,0,?,"2,706,192"
29231000,??????????,502,????,76280,????,0,?,"633,503"
29232000,??????????????????????,502,????,3468635,????,0,?,"6,145,284"
29239000,??????????????????,502,????,6100897,????,0,?,"15,894,346"
29241100,??????????INN??,502,????,0,????,0,?,576
29241200,??????????ISO????????????ISO??????????ISO??,502,????,0,????,0,?,191
29241910,"N,N??????????????",502,????,17169,????,0,?,"283,734"
29241990,??????????????????????????????????,502,????,127988,????,0,?,"2,438,804"
29242100,??????????????????????????,502,????,5370,????,0,?,"137,127"
29242300,2-????????????????????,502,????,0,????,0,?,"1,471"
29242920,????????????????????????,502,????,10162,????,0,?,"84,729"
29242930,????????,502,????,0,????,0,?,"3,013"
29242990,??????????????????????????????????,502,????,11560,????,0,?,"1,475,230"
29251100,??????????,502,????,5973,????,0,?,"48,561"
29251900,????????????????????????????????,502,????,302725,????,0,?,"4,662,517"
29252900,??????????????????????????????,502,????,1262030,????,0,?,"8,561,314"
29261000,??????,502,????,23615961,????,0,?,"22,609,179"
29262000,1-????????????????,502,????,29454,????,0,?,"202,580"
29264000,????????????????,502,????,0,????,0,?,"7,455"
29269020,??????????,502,????,0,????,0,?,111
29269090,????????????????,502,????,209957011,????,0,?,"436,327,452"
29270000,??????????????????????????????????????,502,????,444,????,0,?,"896,551"
29280000,??????????????????????????????????,502,????,1046673,????,0,?,"2,552,800"
29291010,"2,4????2,6??????????????????????????????????????TDI??",502,????,0,????,0,?,41
29291020,??????????????????TODI??,502,????,7,????,0,?,"1,126"
29291030,????????????????????????MDI??,502,????,144042,????,0,?,"271,453"
29291090,????????????,502,????,1239506,????,0,?,"9,669,734"
29299010,??????????????????????????,502,????,0,????,0,?,"2,628"
29299090,??????????????????,502,????,3243,????,0,?,"378,978"
29302000,????????????????????????????????????????,502,????,152526,????,0,?,"941,982"
29303000,??????????????????????????,502,????,201,????,0,?,"7,252"
29304000,??????????????????,502,????,3,????,0,?,"2,360"
29308000,????????ISO????????????ISO????????????ISO??,502,????,0,????,0,?,86
29309010,????????????????????,502,????,0,????,0,?,"2,176"
29309020,????????????????????????????????????????,502,????,330,????,0,?,"11,723"
29309090,??????????????????,502,????,39201774,????,0,?,"85,527,588"
29313990,????????????????,502,????,12181,????,0,?,"442,666"
29319000,????????????????????,502,????,3240957,????,0,?,"54,211,140"
29321100,????????,502,????,23914,????,0,?,"279,948"
29321200,2-????,502,????,696,????,0,?,"21,800"
29321300,??????????????,502,????,168,????,0,?,"8,566"
29321400,????????,502,????,105307,????,0,?,"6,193,437"
29321900,??????????????????????????????????????,502,????,5773,????,0,?,"415,952"
29322010,??????????????????????????????,502,????,1,????,0,?,"27,829"
29322090,????????,502,????,272593,????,0,?,"3,361,350"
29329500,??????????????????????????,502,????,0,????,0,?,"36,360"
29329910,7-??????????????????????,502,????,0,????,0,?,"777,147"
29329920,"2,2'-??????????-4,4'-????????-5,6,5',6'-????????????????????????????",502,????,0,????,0,?,553
29329990,??????????????????????????????,502,????,334994,????,0,?,"11,274,421"
29331100,??????????????????????????????????????,502,????,0,????,0,?,"5,045"
29331990,????????????????????????????????????,502,????,388,????,0,?,"1,761,469"
29332100,??????????????????,502,????,29568,????,0,?,"406,965"
29332900,??????????????????????????????????,502,????,207658,????,0,?,"6,533,479"
29333100,??????????,502,????,556463,????,0,?,"1,417,033"
29333210,????,502,????,1281280,????,0,?,"4,917,589"
29333220,??????,502,????,1,????,0,?,"1,998"
29333300,"????????,??????????????????????",502,????,0,????,0,?,"10,253"
29333990,????????????????????????????????????????,502,????,9318771,????,0,?,"347,314,889"
29334100,????????INN????????,502,????,0,????,0,?,62
29334900,"??????????????????????????????????(????????????)????????,??????????????????",502,????,367,????,0,?,"269,719"
29335300,"??????????,????????????????????????",502,????,0,????,0,?,"10,953"
29335400,????????????????????????????????,502,????,2,????,0,?,"2,608"
29335500,"????????,????????,????????????????????",502,????,0,????,0,?,"1,325"
29335910,??????,502,????,0,????,0,?,"2,025"
29335920,??????????,502,????,0,????,0,?,"5,803"
29335990,????????????????????????????????????????,502,????,4295014,????,0,?,"8,596,828"
29336100,????????????????,502,????,2746,????,0,?,"21,188"
29336929,??????????????????????,502,????,796,????,0,?,"12,445"
29336990,????????????????????????????????????,502,????,212299,????,0,?,"3,553,144"
29337100,6-????????,502,????,29736000,????,0,?,"31,247,212"
29337200,????????INN??????????????INN??,502,????,0,????,0,?,30
29337900,??????????,502,????,2621985,????,0,?,"14,774,552"
29339100,"????????,??????????????????????",502,????,0,????,0,?,"29,294"
29339200,????????????ISO??,502,????,0,????,0,?,125
29339900,????????????????????????????????,502,????,210397,????,0,?,"12,314,971"
29341010,????????????????,502,????,0,????,0,?,275
29341090,??????????????????????????????????????,502,????,36,????,0,?,"172,481"
29342000,????????????????????????????????????????,502,????,45495,????,0,?,"297,292"
29343000,????????????????????????????????????????,502,????,379348,????,0,?,"1,566,339"
29349910,????????????????,502,????,2709,????,0,?,"60,939"
29349930,??????????,502,????,1121,????,0,?,"17,342,918"
29349940,??????????????????????????????????????,502,????,0,????,0,?,"2,018"
29349990,????????????????,502,????,228823,????,0,?,"131,476,152"
29359000,??????(??)??,502,????,59507,????,0,?,"6,013,189"
29362100,??????????????A??????????,502,????,20950,????,0,?,"961,719"
29362200,??????????????B1??????????,502,????,5496,????,0,?,"273,931"
29362300,??????????????B2??????????,502,????,9197,????,0,?,"623,765"
29362400,????????D??DL-????????????B3??B5????????????,502,????,2987,????,0,?,"215,684"
29362500,??????????????B6??????????,502,????,721,????,0,?,"33,984"
29362600,??????????????B12??????????,502,????,891,????,0,?,"96,443"
29362700,??????????????C??????????,502,????,7015,????,0,?,"823,003"
29362800,??????????????E??????????,502,????,546470,????,0,?,"16,607,723"
29362900,????????????????????????????,502,????,77233,????,0,?,"17,564,197"
29369010,??????AD3,502,????,4796,????,0,?,"186,681"
29369090,????????????????????????????????????????????????????????????????????????????????????????????????????????????,502,????,57988,????,0,?,"2,863,598"
29371210,??????????????????,502,????,46,????,0,?,"8,644,083"
29371290,????????????????,502,????,0,????,0,?,"1,322"
29371900,????????????????????????????????????,502,????,0,????,0,?,"9,911"
29372100,????????????????????????????????????????,502,????,48,????,0,?,"194,880"
29372210,????????,502,????,1,????,0,?,"1,861"
29372390,????????????????????????,502,????,0,????,0,?,660
29372900,??????????????????????????????????,502,????,265,????,0,?,"1,601,029"
29375000,????????????????????????????????????????,502,????,3,????,0,?,"52,033"
29379000,"????????????????????????,????????????????????????????",502,????,203,????,0,?,"245,005"
29389010,????????/????????/????????/????????????,502,????,0,????,0,?,860
29389090,????????????????????????????????,502,????,1080694,????,0,?,"12,556,820"
29391100,????????????????????????????????????,502,????,68,????,0,?,"456,995"
29391900,????????????????????????????????,502,????,0,????,0,?,"119,839"
29392000,??????????????????????????????????,502,????,0,????,0,?,245
29393000,????????????,502,????,314,????,0,?,"141,701"
29394100,????????????,502,????,0,????,0,?,"1,626"
29394200,??????????????,502,????,0,????,0,?,"1,480"
29396900,????????????????????????????????????,502,????,0,????,0,?,94
29397110,????????????,502,????,0,????,0,?,"1,710"
29397190,"????????????????????????????????????????????????????(INN)????????????????????,????????????????????????",502,????,0,????,0,?,610
29397990,??????????????????????????????????????????????????????????????,502,????,0,????,0,?,"10,171"
29400010,????,502,????,90000,????,0,?,"18,000"
29400090,"????????????,????????????????????????????????????????????????????????????????,????????????29.37??29.38??29.39??????",502,????,163677,????,0,?,"1,298,566"
29411011,??????????,502,????,0,????,0,?,"1,614"
29411093,6??????????????6APA??,502,????,0,????,0,?,"6,725"
29411099,????????????????????????????????????????,502,????,70,????,0,?,"6,601"
29412000,????????????????????????????,502,????,33,????,0,?,"6,413"
29413020,??????????????????,502,????,2,????,0,?,"2,876"
29415000,????????????????????????????,502,????,0,????,0,?,775
29419010,??????????????????????????????,502,????,14,????,0,?,"17,536"
29419059,??????????????????????????????????,502,????,25,????,0,?,"272,500"
29419090,????????????,502,????,236497,????,0,?,"94,924,825"
29420000,??????????????,502,????,195876,????,0,?,"2,629,166"
30012000,????????????????????????????????,502,????,186,????,0,?,"5,488,188"
30019010,??????????,502,????,9708,????,0,?,"28,031,684"
30019090,"????????????????????????????????????????????????????????,????????????????",502,????,888,????,0,?,"775,854"
30021100,??????????????,502,????,27,????,0,?,"8,613"
30021200,????????????????,502,????,1772785,????,0,?,"498,554,699"
30021300,"????????????????,????????????????????????",502,????,1764,????,0,?,"35,445,561"
30021400,"??????????????,????????????????????????",502,????,2533,????,0,?,"20,494,802"
30021500,"????????,????????????????????????",502,????,844084,????,0,?,"1,836,718,338"
30021900,??????????????????,502,????,3277,????,0,?,"5,668,384"
30022000,????????,502,????,428537,????,0,?,"627,075,754"
30023000,????????,502,????,828987,????,0,?,"196,970,737"
30029030,??????????,502,????,101747,????,1.56513E+13,??,"36,222,478"
30029040,????????????????????????,502,????,90,????,0,?,"1,863,375"
30029090,????????????????????????????????????????????????????????????????????????????????????????????,502,????,57969,????,0,?,"21,617,883"
30032090,"??????????????????????,????????????????????????",502,????,9,????,0,?,"5,025"
30033900,"??????????????29.37????????????????????,????????????????????????",502,????,0,????,0,?,995
30034900,"??????????????????????????????,????????????????????????",502,????,19,????,0,?,"6,415"
30039000,"??????????????????????????????????????,????????????????????????",502,????,149,????,0,?,"409,451"
30041011,??????????????,502,????,6,????,0,?,"9,500"
30041090,"??????????????????????????,????????????????????????",502,????,14,????,0,?,"6,549"
30042013,????????????,502,????,10,????,0,?,"3,625"
30042014,????????????,502,????,14,????,0,?,890
30042019,"??????????????????????,????????????????????????",502,????,75323,????,0,?,"16,078,914"
30042090,"??????????????????????,????????????????????????",502,????,3852695,????,0,?,"224,029,971"
30043110,"??????????????????????,????????????????????????",502,????,523,????,0,?,"683,124"
30043190,"????????????????????,????????????????????????",502,????,0,????,0,?,"16,348"
30043200,"????????????????????????????????????????????,????????????????????????",502,????,15099,????,0,?,"6,580,120"
30043900,"????????????????????29.37??????????????,????????????????????????",502,????,15028,????,0,?,"78,758,268"
30044200,"??????????????INN??????????????,????????????????????????",502,????,1,????,0,?,17
30044900,"????????????????????????????????????,????????????????????????",502,????,41078,????,0,?,"13,007,005"
30045000,"????????????????????29.36??????????????,????????????????????????",502,????,882107,????,0,?,"20,433,839"
30049010,"????????????????,????????????????????????",502,????,64678,????,0,?,"52,339,589"
30049051,??????,502,????,0,????,0,?,171
30049054,??????,502,????,45,????,0,?,"3,518"
30049059,????????????,502,????,6,????,0,?,"1,973"
30049090,"????????????????????????????????,????????????????????????",502,????,1421689,????,0,?,"1,003,741,601"
30051010,??????,502,????,1449,????,0,?,"338,148"
30051090,????????????????????????????????????,502,????,413287,????,0,?,"23,172,867"
30059010,????????????????,502,????,113053,????,0,?,"3,706,212"
30059090,??????????????????????,502,????,101839,????,0,?,"28,245,971"
30061000,"????????????,????,????????,????????",502,????,132548,????,0,?,"106,187,869"
30062000,????????,502,????,5968,????,0,?,"3,400,478"
30063000,X????????????????????????????????,502,????,12797,????,0,?,"5,522,171"
30064000,????????????????????????????????????,502,????,85750,????,0,?,"23,298,054"
30065000,??????????????,502,????,10123,????,0,?,"2,400,156"
30066010,????????????????????????,502,????,0,????,0,?,671
30067000,"??????????????????????????,????????????????????????????????????,??????????????????????????????????",502,????,367176,????,0,?,"7,657,787"
30069100,??????????????????????,502,????,8648,????,0,?,"416,120"
31010090,??????????????????????????????????????????????????????,502,????,220960,????,0,?,"359,697"
31021000,"????,??????????????",502,????,219801,????,0,?,"215,669"
31022100,??????,502,????,12,????,0,?,585
31029090,"??????????????????????,??????????????????????????",502,????,40836,????,0,?,"59,278"
31042020,????????,502,????,18027,????,0,?,"206,972"
31042090,??????????,502,????,175472,????,0,?,"169,223"
31043000,??????,502,????,91850,????,0,?,"678,276"
31049090,??????????????????????,502,????,64091745,????,0,?,"13,552,305"
31051000,??????????????????????10kg??????????????,502,????,3107,????,0,?,"162,147"
31052000,????????????????????????????????????????,502,????,1027858,????,0,?,"1,409,275"
31055900,????????????????????????????????????????,502,????,45748232,????,0,?,"15,966,355"
31056000,????????????????????????????????????????,502,????,92040,????,0,?,"165,925"
31059010,????-????????????,502,????,275888,????,0,?,"1,295,586"
31059090,????????,502,????,428442,????,0,?,"351,968"
32011000,????????,502,????,7,????,0,?,81
32019010,????????????????,502,????,1560,????,0,?,"59,999"
32019090,??????????????????????????????,502,????,5,????,0,?,61
32021000,????????????,502,????,213973,????,0,?,"515,963"
32029000,????????????????????????????????,502,????,252590,????,0,?,"705,507"
32030011,??????????????????????????????,502,????,25,????,0,?,"5,627"
32030019,??????????????????????????????????????,502,????,57034,????,0,?,"1,978,787"
32030020,??????????????????????????????????,502,????,400,????,0,?,"11,131"
32041100,??????????????????????????????,502,????,153744,????,0,?,"1,111,009"
