Product,????????,????????????,????????????,First Quantity,????????????,Second Quantity,????????????,Value
32081000,"??????????????????????????????????????????????,????????????????????",502,????,476781,????,0,?,"4,603,852"
32082010,"??????????????????????????????????????????????????????,????????????????????",502,????,445477,????,0,?,"5,434,607"
32082020,"????????????????????????????????????????????????????,????????????????????",502,????,8751,????,0,?,"104,583"
32089010,??????????????????????????????4????????,502,????,296816,????,0,?,"4,094,777"
32089090,????????????????????????????????4??????,502,????,2507337,????,0,?,"32,235,830"
32091000,"????????????????????????????,??????????",502,????,8445305,????,0,?,"25,450,944"
32099010,????????????????????????????????,502,????,1314270,????,0,?,"3,952,860"
32099020,??????????????????????????????,502,????,2980,????,0,?,"102,982"
32099090,????????????????????????????????????,502,????,615098,????,0,?,"5,612,435"
32100000,????????????????????????????????????,502,????,1262704,????,0,?,"21,630,911"
32110000,????????????,502,????,137755,????,0,?,"2,752,617"
32121000,??????,502,????,15958,????,0,?,"766,394"
32129000,????????????????????????????????????????????????????????????????,502,????,1119439,????,0,?,"20,165,677"
32131000,??????????,502,????,166231,????,0,?,"736,248"
32139000,??????????????????????????????????,502,????,620730,????,0,?,"3,429,928"
32141010,??????????????????????????????????,502,????,582651,????,0,?,"8,465,263"
32141090,????????????????????????????????????????????????????????????????????????,502,????,5954601,????,0,?,"47,530,047"
32149000,"??????????????,??????????????????????????????",502,????,145881,????,0,?,"1,402,565"
32151100,????????????,502,????,66414,????,0,?,"2,394,398"
32151900,????????????,502,????,341369,????,0,?,"8,867,378"
32159010,????????,502,????,378172,????,0,?,"2,139,331"
32159020,????????????,502,????,1408904,????,0,?,"21,370,716"
32159090,??????????????????????,502,????,912253,????,0,?,"13,016,074"
33011200,????,502,????,438033,????,0,?,"14,199,276"
33011300,??????,502,????,95181,????,0,?,"6,693,873"
33011910,??????????????????,502,????,34919,????,0,?,"1,775,196"
33011990,??????????????????,502,????,57183,????,0,?,"12,359,354"
33012400,??????????,502,????,168229,????,0,?,"10,396,732"
33012500,??????????,502,????,103419,????,0,?,"5,854,648"
33012920,??????,502,????,339,????,0,?,"56,319"
33012930,??????,502,????,3284,????,0,?,"255,995"
33012940,????,502,????,626,????,0,?,"367,238"
33012950,????????,502,????,653,????,0,?,"87,161"
33012960,??????,502,????,2457,????,0,?,"323,754"
33012991,??????????????????,502,????,445,????,0,?,"21,696"
33012999,??????????????????????,502,????,368741,????,0,?,"49,455,223"
33013090,????????,502,????,1347,????,0,?,"21,945"
33019010,????????????,502,????,8511,????,0,?,"198,975"
33019020,????????????????????????????????,502,????,455597,????,0,?,"3,751,014"
33019090,????????????????????????????????????????,502,????,70274,????,0,?,"1,198,185"
33021010,??????????0.5%??????????????????????????,502,????,129266,????,0,?,"2,279,542"
33021090,????????????????????????????????????????,502,????,2349681,????,0,?,"59,855,015"
33029000,????????????????????????????????????????,502,????,1878028,????,0,?,"20,133,839"
33030000,????????????,502,????,359823,????,7843368,??,"49,315,251"
33041000,??????????,502,????,314783,????,15674691,??,"52,789,940"
33042000,??????????,502,????,80119,????,3012319,??,"26,911,731"
33043000,????????????????,502,????,17935,????,1045524,??,"1,378,564"
33049100,"??,????????????",502,????,168817,????,2883881,??,"27,722,917"
33049900,??????????????????????????,502,????,13143931,????,213620083,??,"1,149,572,150"
33051000,??????????????,502,????,2054428,????,0,?,"25,615,049"
33052000,??????,502,????,7020,????,0,?,"100,500"
33053000,??????,502,????,237337,????,0,?,"4,407,953"
33059000,??????????,502,????,935017,????,0,?,"17,711,525"
33061010,????,502,????,2234974,????,0,?,"17,585,171"
33061090,??????????,502,????,492252,????,0,?,"8,396,564"
33062000,"??????????????????????,??????????????",502,????,18978,????,0,?,"2,191,026"
33069010,??????,502,????,999782,????,0,?,"3,828,705"
33069090,"??????????????,????????????????",502,????,96182,????,0,?,"3,512,890"
33071000,??????????,502,????,168356,????,0,?,"1,862,916"
33072000,??????????????????,502,????,31830,????,0,?,"1,345,243"
33073000,??????????????????????,502,????,690739,????,0,?,"12,206,398"
33074100,????????????????????????????????????,502,????,6752,????,0,?,"42,678"
33074900,????????????,502,????,972436,????,0,?,"28,497,298"
33079000,??????????????????????????????????????,502,????,10288599,????,0,?,"98,015,825"
34011100,??????????????????????????????????,502,????,440901,????,0,?,"2,136,732"
34011910,??????????????????????????????,502,????,36171,????,0,?,"579,131"
34011990,????????????????????????????????????,502,????,364881,????,0,?,"2,508,337"
34012000,??????????????,502,????,525197,????,0,?,"1,724,057"
34013000,"????????????????????????????,??????????",502,????,1790680,????,0,?,"73,507,777"
34021100,??????????????????????,502,????,17193792,????,0,?,"46,755,393"
34021200,??????????????????????,502,????,1866844,????,0,?,"9,938,340"
34021300,??????????????????????,502,????,10390182,????,0,?,"37,059,093"
34021900,??????????????????,502,????,638576,????,0,?,"3,484,105"
34022010,????????????????????,502,????,116744,????,0,?,"886,947"
34022090,????????????????????????????????????????,502,????,11925573,????,0,?,"66,795,305"
34029000,??????????????????????????????????,502,????,19569718,????,0,?,"87,851,856"
34031100,????????70??????????????????????????????,502,????,2101561,????,0,?,"8,312,569"
34031900,????????70??????????,502,????,11007642,????,0,?,"66,838,731"
34039100,??????????????????????????????????????,502,????,2321752,????,0,?,"12,025,352"
34039900,????????????????????????????????????,502,????,20136752,????,0,?,"147,724,343"
34042000,??????????????????????,502,????,8934303,????,0,?,"29,004,178"
34049000,??????????????????,502,????,22249132,????,0,?,"70,791,878"
34051000,??????????????????????????????,502,????,121141,????,0,?,"1,246,009"
34052000,??????????????????????????????,502,????,325515,????,0,?,"2,459,338"
34053000,"????????????????????????,??????????????????",502,????,449377,????,0,?,"3,539,244"
34054000,????????????????????????,502,????,232836,????,0,?,"1,165,074"
34059000,??????????????????????????????,502,????,10601148,????,0,?,"59,512,817"
34060000,????????????????,502,????,580449,????,0,?,"3,589,754"
34070010,??????????????????????????????????????????????????????????????????,502,????,96218,????,0,?,"4,228,418"
34070020,??????????????????????????????????,502,????,159525,????,0,?,"675,793"
34070090,????????????,502,????,333686,????,0,?,"1,865,254"
35011000,??????,502,????,11184,????,0,?,"485,911"
35019000,??????????????????????????????????????,502,????,151231,????,0,?,"1,206,617"
35021100,????????????,502,????,365,????,0,?,"192,916"
35022000,"????????,??????????????????????????????",502,????,8792213,????,0,?,"79,151,538"
35029000,??????????????????????????????????????,502,????,644,????,0,?,"307,952"
35030010,??????????????,502,????,1022236,????,0,?,"7,481,732"
35030090,????????????????,502,????,17,????,0,?,100
35040010,??????,502,????,64829,????,0,?,"5,644,722"
35040090,????????????????????????????????????????,502,????,6964643,????,0,?,"17,757,935"
35051000,??????????????????,502,????,39822773,????,0,?,"53,453,089"
35052000,????????????????????????????????????????,502,????,12376,????,0,?,"87,176"
35061000,??????????????????1kg????,502,????,975782,????,0,?,"65,813,432"
35069110,??????????????????????????,502,????,240646,????,0,?,"2,282,889"
35069120,????????????????????????????,502,????,1538028,????,0,?,"40,472,511"
35069190,????????????39??????????????????????????,502,????,6918180,????,0,?,"90,259,800"
35069900,??????????????????????????????,502,????,3013073,????,0,?,"36,197,463"
35071000,????????????????????,502,????,0,????,0,?,"4,483"
35079010,??????????,502,????,620124,????,0,?,"3,602,560"
35079020,??????????,502,????,580,????,0,?,"16,994"
35079090,??????????????????????????,502,????,2010696,????,0,?,"51,422,961"
36010000,??????,502,????,47074,????,0,?,"3,135,793"
36020090,????????????,502,????,1,????,0,?,"19,891"
36030000,??????????????????????????????????????????????,502,????,119461,????,0,?,"20,810,985"
36041000,??????????,502,????,37057,????,0,?,"4,162,547"
36049000,??????????????????????????????,502,????,209,????,0,?,"184,462"
36061000,"??????????????,??????????300cucm",502,????,711084,????,0,?,"4,588,878"
36069011,??????????????????????????????????????,502,????,32785,????,0,?,"1,328,032"
36069019,????????????????????????????????????????,502,????,1,????,0,?,198
37011000,X??????????????????????????,502,????,36485,????,56642,??????,"2,969,864"
37012000,????????????,502,????,3848,????,0,?,"556,878"
37013021,"??????????,????????255mm",502,????,725,????,349,??????,"8,011"
37013022,"PS??,????????255mm",502,????,13,????,30,??????,"2,759"
37013024,"????????CTP??,????????255mm",502,????,2157,????,3345,??????,"26,021"
37013025,"??????????,????????????255????",502,????,195535,????,85952,??????,"5,375,482"
37013029,"????????????????????????,????????255mm",502,????,774289,????,378869,??????,"9,991,849"
37013090,"????????????????,????????255mm",502,????,66559,????,221088,??????,"933,428"
37019100,????????????????????????,502,????,98,????,0,?,"15,764"
37019920,????????????????????????????,502,????,1,????,0,??????,"36,636"
37019990,????????????????????,502,????,9909,????,33382,??????,"251,685"
37021000,X??????????????????,502,????,1339686,????,5396646,??????,"30,686,975"
37023190,"????????????????????????,????105mm",502,????,45471,??,6587,??????,"102,729"
37023290,"??????????????????????,????105mm",502,????,5423,????,22255,??????,"364,596"
37023920,"????????????????????,????105mm",502,????,0,????,0,??????,"7,357"
37023990,"????????????????,????105mm",502,????,124,????,1111,??????,"12,991"
37024229,"????????????????????????,????610mm,????200m",502,????,1287274,????,5226436,??????,"26,262,379"
37024292,"????????????????????????,????610mm,????200m",502,????,11945491,????,49348050,??????,"276,569,714"
37024299,"??????????????????????,????610mm,????200m",502,????,1366,????,5398,??????,"10,356"
37024329,"??????????????????????,????610mm,????200m",502,????,6829,????,40595,??????,"233,329"
37024390,"????????????????,????610mm,????200m",502,????,27813,????,77258,??????,"529,681"
37024421,"??????????,105mm??????610mm",502,????,2,????,0,??????,"3,877"
37024422,????????????????????????105mm??????610mm,502,????,30,????,76,??????,"13,500"
37024429,"??????????????????????,105mm??????610mm",502,????,184,????,1102,??????,"8,337"
37024490,"??????????????,105mm??????610mm",502,????,3,????,0,??????,"5,759"
37025200,"??????????????????????,??????????16????",502,????,119545,??,1899,??????,"192,069"
37025410,"????????????,??35mm,????2m",502,????,9728023,??,340444,??????,"8,014,034"
37025490,"????????????????,16mm??????35mm,????30m",502,????,24,??,1,??????,186
37025520,"????????????,16mm??????35mm,????30m",502,????,241469,??,8451,??????,"112,992"
37025590,"????????????,16mm??????35mm,????30m",502,????,17017,??,596,??????,"15,480"
37025690,"????????????,????35mm",502,????,189466,??,11629,??????,"371,389"
37029600,"????????????????,??????????35????,??????????30??",502,????,115482,??,4053,??????,"121,598"
37029700,"????????????????,??????????35????,????????30??",502,????,33224,??,1163,??????,"34,099"
37031010,"??????????????????????,????610mm",502,????,7069039,????,0,?,"30,331,711"
37032010,??????????????????????????,502,????,650,????,0,?,"9,198"
37039010,????????????????????????????,502,????,22,????,0,?,"5,134"
37039090,??????????????????????????,502,????,3,????,0,?,"1,056"
37040090,??????????????????????????????????????,502,????,271,????,0,?,"21,678"
37050010,????????????????????????????,502,????,2,????,0,?,"1,533"
37050021,????????????????????????????????,502,????,20,????,0,?,"138,718"
37050090,"????????????????????????????????,??????????????",502,????,438,????,0,?,"8,656,519"
37061090,"??????????????????????????,????35mm",502,????,442,????,48142,??,"303,055"
37071000,????????,502,????,511770,????,0,?,"64,790,416"
37079010,????????????????????????????,502,????,12098,????,0,?,"414,991"
37079020,????????????????,502,????,498201,????,0,?,"11,002,847"
37079090,??????????????????????????????????????,502,????,1673946,????,0,?,"28,127,555"
38011000,????????,502,????,9068909,????,0,?,"30,701,424"
38012000,????????????????,502,????,108403,????,0,?,"754,787"
38013000,??????????????????????????,502,????,7,????,0,?,"2,801"
38019090,????????????????????????????????????????????????????????????????,502,????,274674,????,0,?,"18,273,621"
38021010,??????????,502,????,8502180,????,0,?,"33,722,790"
38021090,??????????,502,????,1248028,????,0,?,"9,568,886"
38029000,"????????????????????????,??????????????",502,????,4186289,????,0,?,"8,239,105"
38030000,"??????,????????????",502,????,14803912,????,0,?,"10,823,885"
38040000,????????????,502,????,15396408,????,0,?,"11,754,270"
38051000,????????????????????????????????,502,????,14,????,0,?,574
38059010,??????????????????????????,502,????,72627,????,0,?,"329,618"
38059090,????????????????????????????????????????,502,????,902,????,0,?,"9,921"
38061010,????,502,????,1809939,????,0,?,"1,816,100"
38061020,??????,502,????,117,????,0,?,"1,332"
38062010,????????????????,502,????,85625,????,0,?,"571,136"
38063000,????,502,????,6239385,????,0,?,"11,020,883"
38069000,????????????????????????????????????????,502,????,3049502,????,0,?,"3,486,781"
38070000,????????????????????????????????????,502,????,10757817,????,0,?,"8,998,687"
38086900,????????????7.5??????????????????2????????,502,????,75888,????,0,?,"786,300"
38089119,????????????????????,502,????,12562,????,0,?,"671,175"
38089190,??????????????????,502,????,1254145,????,0,?,"48,273,995"
38089210,??????????????,502,????,3924,????,0,?,"144,000"
38089290,??????????????????,502,????,1409941,????,0,?,"22,359,185"
38089319,????????????????,502,????,869796,????,0,?,"20,670,103"
38089391,??????????????????????????????,502,????,6904,????,0,?,"205,115"
38089399,????????????????????????????????,502,????,36636,????,0,?,"3,808,694"
38089400,??????,502,????,3498342,????,0,?,"24,145,895"
38089990,????????????????????????????????????????,502,????,15456,????,0,?,"450,969"
38091000,????????????????????????????????????????,502,????,8665,????,0,?,"27,264"
38099100,????????????????????????????????????,502,????,4100666,????,0,?,"23,339,420"
38099200,????????????????????????????????????,502,????,8904317,????,0,?,"26,558,349"
38099300,????????????????????????????????????,502,????,1260241,????,0,?,"5,498,898"
38101000,??????????????????????????????????????,502,????,491097,????,0,?,"9,360,394"
38109000,????????????????????????????????????????,502,????,277561,????,0,?,"6,625,741"
38111900,??????????,502,????,12963,????,0,?,"96,290"
38112100,????????????????????????????????????????,502,????,57182959,????,0,?,"214,471,152"
38112900,????????????????,502,????,7147810,????,0,?,"28,945,457"
38119000,??????????????????????????????????????,502,????,6019329,????,0,?,"30,286,707"
38121000,????????????????,502,????,978439,????,0,?,"4,840,216"
38122000,??????????????????????,502,????,4288799,????,0,?,"11,335,693"
38123100,"2,2,4-??????-1,2-????????????TMQ??????????????",502,????,70,????,0,?,774
38123910,??????????????,502,????,167711,????,0,?,"1,453,265"
38123990,??????????????????????????????????????,502,????,3890034,????,0,?,"26,929,115"
38130010,??????????????,502,????,174334,????,0,?,"3,703,274"
38130020,??????????????,502,????,9,????,0,?,"1,600"
38140000,????????????????????????????????????,502,????,1771852,????,0,?,"18,153,187"
38151100,??????????????????????????????????,502,????,2925522,????,0,?,"56,098,319"
38151200,??????????????????????????????????????,502,????,1197177,????,0,?,"183,427,917"
38151900,??????????????,502,????,17449731,????,0,?,"268,306,231"
38159000,??????????????????????????????????????,502,????,4145283,????,0,?,"71,666,736"
38160000,??????????????????????????????????????,502,????,2084087,????,0,?,"5,943,957"
38170000,??????????????????????,502,????,870919,????,0,?,"2,818,321"
38180011,7.5cm????????15.24cm????????????,502,????,17402,????,294422,??,"18,941,857"
38180019,??????15.24cm????????????,502,????,98461,????,1668742,??,"70,561,564"
38180090,????????????????????????????????????????,502,????,5294,????,0,?,"33,134,643"
38190000,"??????????????????????????,????????70??",502,????,1590214,????,0,?,"11,865,523"
38200000,??????????????,502,????,3076686,????,0,?,"8,180,187"
38210000,????????????????????????????????????????,502,????,10176354,????,0,?,"128,712,396"
38220010,??????????????????????????????????????,502,????,2122816,????,0,?,"193,859,847"
38220090,??????????????????????????????????????????,502,????,3024221,????,0,?,"690,205,373"
38231100,??????,502,????,55442,????,0,?,"293,580"
38231200,????,502,????,54910,????,0,?,"138,211"
38231300,????????????,502,????,1482276,????,0,?,"2,202,500"
38231900,????????????????????????????????????,502,????,1462996,????,0,?,"1,276,921"
38237000,????????????,502,????,4098780,????,0,?,"6,640,198"
38241000,??????????????????,502,????,267874,????,0,?,"512,013"
38243000,??????????????????????????????????????,502,????,192423,????,0,?,"11,870,745"
38244010,??????????,502,????,21333,????,0,?,"163,794"
38244090,??????????????????????????????,502,????,1009483,????,0,?,"4,151,469"
38245000,????????????????????,502,????,295243,????,0,?,"290,876"
38246000,????2905.4400????????????,502,????,1088,????,0,?,"7,690"
38247100,????????????CFCs??????????,502,????,50,????,0,?,472
38247500,??????????????????,502,????,0,????,0,?,18
38247600,"??1,1,1-????????????????????????????",502,????,48,????,0,?,"3,259"
38247800,??????????PFCs????????????HFCs??????????,502,????,95148,????,0,?,"1,674,498"
38247900,????????????????????????????????????????,502,????,37,????,0,?,"3,170"
38248100,????????????????????????????????????,502,????,526,????,0,?,"9,943"
38248800,??????????????????????????????????????????,502,????,35,????,0,?,108
38249100,"??????(5-????-2-????-2????-1,3,2-????????????-5-??)??????????????????[(5-????-2-????-2????-1,3,2-????????????-5-??)????]?????????????????? FRC-1????????????????????",502,????,11771,????,0,?,"126,273"
38249910,??????,502,????,37359,????,0,?,"168,289"
38249920,??????????????????????????,502,????,4659,????,0,?,"44,990"
38249991,??????????????50%????????????,502,????,5440,????,0,?,"13,678"
38249992,????????????????70%????????????,502,????,354,????,0,?,"35,387"
38249993,??????????????????????????????????,502,????,29,????,0,?,"2,283"
38249999,????????????????????????????????????????????,502,????,119370003,????,0,?,"889,353,145"
38259000,????????????????????????????????????????,502,????,1498,????,0,?,"6,025"
38260000,"??????????????????,??????????????????????70??????????????????????????????",502,????,587655,????,666307,??,"878,200"
39011000,"????????????????,??????0.94",502,????,321503624,????,0,?,"353,091,894"
39012000,"????????????????,??????0.94",502,????,108200330,????,0,?,"118,122,611"
39013000,??????????????-????????????????,502,????,25112023,????,0,?,"34,808,388"
39014010,"??????????????-??????????????????????,??????0.94",502,????,1584170,????,0,?,"4,299,176"
39014020,"??????????????????????????,??????0.94",502,????,116817964,????,0,?,"126,730,770"
39014090,"??????????????????-??-??????????,??????0.94",502,????,43230834,????,0,?,"62,555,905"
39019010,??????????????????-??????????????????????,502,????,2002557,????,0,?,"6,812,597"
39019090,??????????????????????????,502,????,65227125,????,0,?,"136,791,492"
39021000,????????????????,502,????,14373812,????,0,?,"35,028,067"
39022000,??????????????????,502,????,1279957,????,0,?,"3,270,131"
39023010,??????????????-??????????????????????,502,????,7355244,????,0,?,"9,760,310"
39023090,????????????????????????,502,????,612385,????,0,?,"2,257,466"
39029000,????????????????????????,502,????,24340668,????,0,?,"86,461,785"
39031100,????????????????????????,502,????,8088178,????,0,?,"21,273,826"
39031910,????????????????????????,502,????,231091,????,0,?,"1,256,698"
39031990,??????????????????????,502,????,1931929,????,0,?,"5,978,069"
39032000,????????????????-????????SAN????????,502,????,323488,????,0,?,"768,690"
39033010,????????????????????-??????-????????ABS????????,502,????,867563,????,0,?,"3,022,277"
39033090,????????????????????-??????-????????ABS????????,502,????,3289065,????,0,?,"9,634,358"
39039000,??????????????????????????,502,????,27983413,????,0,?,"96,630,312"
39041010,????????????????,502,????,955648,????,0,?,"2,432,980"
39041090,"??????????????????????,????????????",502,????,296803541,????,0,?,"248,340,810"
39042100,????????????????????????,502,????,9783168,????,0,?,"11,385,500"
39042200,????????????????????????,502,????,4238243,????,0,?,"12,281,313"
39043000,????????????????-????????????????,502,????,339817,????,0,?,"490,408"
39044000,??????????????????????????,502,????,49554,????,0,?,"180,065"
39045000,??????????????????????????,502,????,192857,????,0,?,"628,075"
39046100,????????????????????,502,????,766351,????,0,?,"15,102,961"
39046900,??????????????????????,502,????,3980713,????,0,?,"87,502,050"
39049000,????????????????????????????????????????,502,????,1434860,????,0,?,"4,676,518"
39051200,????????????????????,502,????,3958868,????,0,?,"5,768,601"
39051900,??????????????????????????,502,????,4,????,0,?,"1,184"
39052100,??????????????????????????,502,????,421124,????,0,?,"798,329"
39052900,??????????????????????????????,502,????,22918,????,0,?,"108,912"
39053000,??????????????????,502,????,840108,????,0,?,"2,248,778"
39059100,????????????????????????????????????????,502,????,9782966,????,0,?,"48,935,426"
39059900,????????????????????????????????????????,502,????,6940927,????,0,?,"41,381,377"
39061000,??????????????????????????,502,????,1184266,????,0,?,"6,355,460"
39069010,????????????????????,502,????,327194,????,0,?,"958,281"
39069090,??????????????????????????,502,????,25768428,????,0,?,"117,929,784"
39071010,????????????????,502,????,14882233,????,0,?,"33,358,096"
39071090,????????????????????,502,????,438011,????,0,?,"2,248,434"
39072010,??????????????????????????,502,????,242535,????,0,?,"775,118"
39072090,??????????????????,502,????,51684831,????,0,?,"178,444,007"
39073000,??????????????????,502,????,31167327,????,0,?,"95,095,930"
39074000,??????????????????,502,????,127577703,????,0,?,"384,562,111"
39075000,??????????????????,502,????,273331,????,0,?,"983,832"
39076110,??????78????/??????????????????????????,502,????,678873,????,0,?,"774,237"
39076190,????????????????????78????/??????????????????????,502,????,640404,????,0,?,"3,420,707"
39076910,??????78????/??????????????????????????,502,????,21807698,????,0,?,"23,954,738"
39076990,????????????????????78????/??????????????????????,502,????,561054,????,0,?,"1,766,532"
39077000,????????????????,502,????,17043429,????,0,?,"39,728,913"
39079100,????????????????????,502,????,435230,????,0,?,"3,521,202"
39079910,????????????????????????????????,502,????,4075094,????,0,?,"14,496,296"
39079991,??????????????????????-??????-????????,502,????,362396,????,0,?,"1,364,554"
39079999,????????????????????,502,????,58270246,????,0,?,"270,170,744"
39081011,"??????-6,6??????",502,????,50387335,????,0,?,"198,828,060"
39081012,??????-6??????,502,????,2050962,????,0,?,"5,180,613"
39081019,"??????-11??-12??-6,9??-6,10??-6,12??????",502,????,1792741,????,0,?,"16,763,039"
39081090,"??????????????????-6??-11??-12??-6,6??-6,9??-6,10??-6,12",502,????,859194,????,0,?,"4,664,334"
39089010,????????????????????????????????,502,????,56091,????,0,?,"319,076"
39089020,??????????????????????????????????,502,????,10542912,????,0,?,"68,043,399"
39089090,??????????????????????,502,????,6002430,????,0,?,"40,992,218"
39091000,????????????????????????????,502,????,278948,????,0,?,"1,062,896"
39092000,??????????????????,502,????,1536615,????,0,?,"5,143,389"
39093100,??????????????????????????????????????MDI??????MDI??,502,????,266572,????,0,?,"953,686"
39093900,??????????????????????,502,????,137918,????,0,?,"985,117"
39094000,??????????????????,502,????,3666143,????,0,?,"17,895,722"
39095000,??????????????????????,502,????,12977972,????,0,?,"70,838,395"
39100000,??????????????????,502,????,21598604,????,0,?,"156,354,734"
39111000,??????????????????????????????????,502,????,8804591,????,0,?,"21,001,994"
39119000,????????????????????????????3??????????,502,????,16217944,????,0,?,"163,581,714"
39121100,??????????????????????????,502,????,30161906,????,0,?,"98,648,991"
39121200,??????????????????????????,502,????,361648,????,0,?,"2,338,102"
39122000,????????????????????????????????,502,????,54,????,0,?,"4,529"
39123100,????????????????????????????,502,????,585587,????,0,?,"4,503,899"
39123900,??????????????????,502,????,3797491,????,0,?,"46,010,497"
39129000,????????????????????????????????????,502,????,8844481,????,0,?,"76,307,361"
39131000,????????????????????????,502,????,2949,????,0,?,"41,206"
39139000,????????????????????????????????????????,502,????,3109350,????,0,?,"29,343,169"
39140000,??????3901??3913??????????????????????????????????????,502,????,3285414,????,0,?,"22,179,215"
39151000,??????????????????????????,502,????,36061,????,0,?,"18,085"
39161000,??????????????????????????1mm????????????,502,????,38806,????,0,?,"783,440"
39162010,????????????????????,502,????,30,????,0,?,"1,225"
39162090,????????????????????????????????1mm????????????,502,????,8861,????,0,?,"130,121"
39169010,??????????????????????????1mm????????????,502,????,232434,????,0,?,"2,571,637"
39169090,??????????????????????????1mm????????????,502,????,232399,????,0,?,"8,020,613"
39171000,????????????????????????????????????????,502,????,23179,????,0,?,"662,471"
39172100,????????????????,502,????,266783,????,0,?,"4,508,754"
39172200,????????????????,502,????,17376,????,0,?,"851,548"
39172300,??????????????????,502,????,2363720,????,0,?,"4,798,003"
39172900,??????????????,502,????,194611,????,0,?,"11,115,814"
39173100,"????????????,??????????????27.6????????",502,????,315808,????,0,?,"17,301,426"
39173200,????????????????????????????,502,????,1735744,????,0,?,"66,508,745"
39173300,??????????????????????????,502,????,107258,????,0,?,"12,482,374"
39173900,????????????,502,????,395362,????,0,?,"24,276,574"
39174000,????????????????,502,????,748100,????,0,?,"43,226,883"
39181010,????????????????????,502,????,157620,????,0,?,"3,326,357"
39181090,??????????????????????,502,????,215413,????,0,?,"2,800,692"
39189010,????????????????,502,????,11976,????,0,?,"2,755,386"
39189090,??????????????????,502,????,656302,????,0,?,"11,397,394"
39191010,????20cm????????????????????????????????,502,????,217408,????,0,?,"6,246,756"
39191091,????20cm??????????????????,502,????,1597,????,0,?,"8,877"
39191099,????????20cm????????????????????????????,502,????,1328757,????,0,?,"43,862,125"
39199010,????????????,502,????,573,????,0,?,"268,197"
39199090,??????????????????????????????,502,????,9909166,????,0,?,"342,370,442"
39201010,????????????????????,502,????,340653,????,0,?,"1,552,385"
39201090,????????????????????????????????????????,502,????,16422892,????,0,?,"92,480,951"
39202010,????????????????????,502,????,447299,????,0,?,"21,790,652"
39202090,????????????????????????????????????????,502,????,4287947,????,0,?,"24,224,505"
39203000,??????????????????????????????????????,502,????,204942,????,0,?,"4,335,278"
39204300,????????6??????????????????????????????,502,????,809125,????,0,?,"6,218,255"
39204900,??????????????????????????????????????,502,????,826711,????,0,?,"29,334,228"
39205100,??????????????????????????????????????,502,????,3482934,????,0,?,"24,895,439"
39205900,??????????????????????????????????????,502,????,63535,????,0,?,"2,393,165"
39206100,??????????????????????????????????????,502,????,387510,????,0,?,"7,069,713"
39206200,????????????????????????????????????????,502,????,14106612,????,0,?,"271,964,526"
39206300,????????????????????????????????????????,502,????,870,????,0,?,"84,582"
39206900,????????????????????????????????????????,502,????,910154,????,0,?,"17,194,315"
39207100,????????????????????????????????????????,502,????,1404,????,0,?,"204,479"
39207300,????????????????????????????????????????,502,????,2920,????,0,?,"488,760"
39207900,??????????????????????????????????????,502,????,7156,????,0,?,"513,731"
39209100,????????????????????????????????????????,502,????,458151,????,0,?,"4,857,892"
39209200,????????????????????????????????????????,502,????,1394092,????,0,?,"10,657,640"
39209300,??????????????????????????????????????,502,????,34367,????,0,?,"928,776"
39209400,??????????????????????????????????????,502,????,31976,????,0,?,"1,619,229"
39209910,??????????????????????????????????????,502,????,339355,????,0,?,"17,129,136"
39209990,????????????????????????????????????,502,????,9905221,????,0,?,"305,236,862"
39211100,????????????????????????????????????????,502,????,44979,????,0,?,"1,431,788"
39211210,??????????????????????????????,502,????,70618,????,90054,??,"1,018,617"
39211290,????????????????????????????????????????,502,????,112594,????,0,?,"1,612,640"
39211310,????????????????????????????,502,????,15507,????,30451,??,"299,969"
39211390,??????????????????????????????????????,502,????,1056333,????,0,?,"30,285,503"
39211400,??????????????????????????????????????,502,????,101797,????,0,?,"262,473"
39211910,??????????????????????????,502,????,62989,????,87953,??,"1,080,241"
39211990,??????????????????????????????????,502,????,1675446,????,0,?,"71,481,072"
39219020,??????????????????????????,502,????,42064,????,0,?,"550,958"
39219030,??????????????????????????????????,502,????,2,????,0,?,209
39219090,??????????????????????????????,502,????,9682214,????,0,?,"149,598,644"
39221000,????????????????????????????????,502,????,6906,????,0,?,"90,118"
39222000,????????????????,502,????,14574,????,0,?,"392,196"
39229000,??????????????????????????????????????,502,????,59926,????,0,?,"929,188"
39231000,??????????????????????????????????????,502,????,1194747,????,0,?,"22,136,495"
39232100,??????????????????????????????????????,502,????,1045140,????,0,?,"14,222,656"
39232900,????????????????????????????????????,502,????,300616,????,0,?,"9,210,004"
39233000,??????????????????????????????????????,502,????,1047273,????,0,?,"15,433,408"
39234000,????????????????????????????,502,????,351728,????,0,?,"2,048,627"
39235000,??????????????????????,502,????,1578872,????,0,?,"32,471,712"
39239000,????????????????????????????????,502,????,3587144,????,0,?,"22,714,796"
39241000,????????????????????,502,????,377196,????,0,?,"7,350,357"
39249000,??????????????????????????????????,502,????,320362,????,0,?,"2,555,206"
39251000,"??????????????????????????,??????300l",502,????,29766,????,0,?,"405,407"
39252000,??????????????????????????,502,????,210714,????,0,?,"3,489,487"
39253000,????????????????????????????????????,502,????,45105,????,0,?,"1,105,604"
39259000,??????????????????????,502,????,258285,????,0,?,"6,101,349"
39261000,??????????????????????,502,????,7306,????,0,?,"320,853"
39262011,??????????????????????????????????????,502,????,131213,????,12956646,??,"2,086,700"
